chrom	start	end	size	sample	PercALesion	TotalCovLesion	NumSNPLesion	PercANotLesion	TotalCovNotLesion	NumSNPNotLesion
chr04	13000000	14000000	1000000	4065_SRR6123032_uniparental	0.0013123359580052493	762	624	0.002	329706	264518
chr08	49000000	49750000	750000	4065_SRR6123032_uniparental	0.00273224043715847	366	294	0.002	329706	264518
chr09	32750000	33500000	750000	4065_SRR6123032_uniparental	0.0	3	3	0.002	329706	264518
chr09	40000000	41000000	1000000	4065_SRR6123032_uniparental	0.0	1	1	0.002	329706	264518
chr09	40250000	41000000	750000	4065_SRR6123032_uniparental	NA	0	0	0.002	329706	264518
chr01	1000000	5750000	4750000	4066_SRR6123032_uniparental	0.0025210084033613447	2380	1918	0.002	332113	266006
chr01	6000000	9250000	3250000	4066_SRR6123032_uniparental	0.0022471910112359553	2225	1785	0.002	332113	266006
chr01	20250000	21000000	750000	4066_SRR6123032_uniparental	0.0	38	31	0.002	332113	266006
chr01	23250000	24250000	1000000	4066_SRR6123032_uniparental	0.0	10	10	0.002	332113	266006
chr01	24250000	26000000	1750000	4066_SRR6123032_uniparental	0.0046248715313463515	1946	1654	0.002	332113	266006
chr01	43000000	43750000	750000	4066_SRR6123032_uniparental	0.005952380952380952	168	151	0.002	332113	266006
chr01	52750000	53500000	750000	4066_SRR6123032_uniparental	0.0	32	22	0.002	332113	266006
chr01	54000000	56000000	2000000	4066_SRR6123032_uniparental	0.05263157894736842	19	17	0.002	332113	266006
chr01	67000000	68250000	1250000	4066_SRR6123032_uniparental	0.0	206	166	0.002	332113	266006
chr04	13000000	14000000	1000000	4066_SRR6123032_uniparental	0.0011806375442739079	847	669	0.002	332113	266006
chr08	49000000	49750000	750000	4066_SRR6123032_uniparental	0.002512562814070352	398	318	0.002	332113	266006
chr09	32750000	33500000	750000	4066_SRR6123032_uniparental	0.0	4	4	0.002	332113	266006
chr09	40000000	41000000	1000000	4066_SRR6123032_uniparental	0.0	7	4	0.002	332113	266006
chr09	40250000	41000000	750000	4066_SRR6123032_uniparental	NA	0	0	0.002	332113	266006
chr01	1000000	5750000	4750000	4067_SRR6123032_uniparental	0.0016842105263157896	2375	1893	0.002	330496	264901
chr01	6000000	9250000	3250000	4067_SRR6123032_uniparental	0.0033444816053511705	2392	1904	0.002	330496	264901
chr01	20250000	21000000	750000	4067_SRR6123032_uniparental	0.0	50	39	0.002	330496	264901
chr01	23250000	24250000	1000000	4067_SRR6123032_uniparental	0.0	8	8	0.002	330496	264901
chr01	24250000	26000000	1750000	4067_SRR6123032_uniparental	0.003436426116838488	2037	1738	0.002	330496	264901
chr01	43000000	43750000	750000	4067_SRR6123032_uniparental	0.006493506493506494	154	124	0.002	330496	264901
chr01	52750000	53500000	750000	4067_SRR6123032_uniparental	0.0	22	17	0.002	330496	264901
chr01	54000000	56000000	2000000	4067_SRR6123032_uniparental	0.0	20	16	0.002	330496	264901
chr01	67000000	68250000	1250000	4067_SRR6123032_uniparental	0.0	189	150	0.002	330496	264901
chr04	13000000	14000000	1000000	4067_SRR6123032_uniparental	0.0025380710659898475	788	621	0.002	330496	264901
chr08	49000000	49750000	750000	4067_SRR6123032_uniparental	0.0	372	304	0.002	330496	264901
chr09	32750000	33500000	750000	4067_SRR6123032_uniparental	0.0	5	4	0.002	330496	264901
chr09	40000000	41000000	1000000	4067_SRR6123032_uniparental	0.0	3	2	0.002	330496	264901
chr09	40250000	41000000	750000	4067_SRR6123032_uniparental	NA	0	0	0.002	330496	264901
chr01	1000000	5750000	4750000	4068_SRR6123032_uniparental	0.0008620689655172414	2320	1846	0.002	331707	265540
chr01	6000000	9250000	3250000	4068_SRR6123032_uniparental	0.0030381944444444445	2304	1844	0.002	331707	265540
chr01	20250000	21000000	750000	4068_SRR6123032_uniparental	0.0	69	55	0.002	331707	265540
chr01	23250000	24250000	1000000	4068_SRR6123032_uniparental	0.0	12	11	0.002	331707	265540
chr01	24250000	26000000	1750000	4068_SRR6123032_uniparental	0.0023992322456813818	2084	1719	0.002	331707	265540
chr01	43000000	43750000	750000	4068_SRR6123032_uniparental	0.0	188	159	0.002	331707	265540
chr01	52750000	53500000	750000	4068_SRR6123032_uniparental	0.0	30	20	0.002	331707	265540
chr01	54000000	56000000	2000000	4068_SRR6123032_uniparental	0.0	30	18	0.002	331707	265540
chr01	67000000	68250000	1250000	4068_SRR6123032_uniparental	0.004329004329004329	231	181	0.002	331707	265540
chr04	13000000	14000000	1000000	4068_SRR6123032_uniparental	0.0035842293906810036	837	667	0.002	331707	265540
chr08	49000000	49750000	750000	4068_SRR6123032_uniparental	0.0	368	293	0.002	331707	265540
chr09	32750000	33500000	750000	4068_SRR6123032_uniparental	0.0	7	5	0.002	331707	265540
chr09	40000000	41000000	1000000	4068_SRR6123032_uniparental	0.0	5	5	0.002	331707	265540
chr09	40250000	41000000	750000	4068_SRR6123032_uniparental	NA	0	0	0.002	331707	265540
chr01	1000000	5750000	4750000	4069_SRR6123032_uniparental	0.0029749256268593286	2353	1899	0.002	330772	264868
chr01	6000000	9250000	3250000	4069_SRR6123032_uniparental	0.001328609388839681	2258	1808	0.002	330772	264868
chr01	20250000	21000000	750000	4069_SRR6123032_uniparental	0.021739130434782608	46	38	0.002	330772	264868
chr01	23250000	24250000	1000000	4069_SRR6123032_uniparental	0.0	13	11	0.002	330772	264868
chr01	24250000	26000000	1750000	4069_SRR6123032_uniparental	0.0014272121788772598	2102	1719	0.002	330772	264868
chr01	43000000	43750000	750000	4069_SRR6123032_uniparental	0.0	160	135	0.002	330772	264868
chr01	52750000	53500000	750000	4069_SRR6123032_uniparental	0.0	33	20	0.002	330772	264868
chr01	54000000	56000000	2000000	4069_SRR6123032_uniparental	0.0	22	17	0.002	330772	264868
chr01	67000000	68250000	1250000	4069_SRR6123032_uniparental	0.009615384615384616	208	167	0.002	330772	264868
chr04	13000000	14000000	1000000	4069_SRR6123032_uniparental	0.0025	800	652	0.002	330772	264868
chr08	49000000	49750000	750000	4069_SRR6123032_uniparental	0.0	407	326	0.002	330772	264868
chr09	32750000	33500000	750000	4069_SRR6123032_uniparental	0.0	3	3	0.002	330772	264868
chr09	40000000	41000000	1000000	4069_SRR6123032_uniparental	0.0	1	1	0.002	330772	264868
chr09	40250000	41000000	750000	4069_SRR6123032_uniparental	NA	0	0	0.002	330772	264868
chr01	1000000	5750000	4750000	4070_SRR6123032_uniparental	0.0013198416190057193	2273	1843	0.002	331366	265281
chr01	6000000	9250000	3250000	4070_SRR6123032_uniparental	0.0030146425495262705	2322	1850	0.002	331366	265281
chr01	20250000	21000000	750000	4070_SRR6123032_uniparental	0.0	46	37	0.002	331366	265281
chr01	23250000	24250000	1000000	4070_SRR6123032_uniparental	0.0	9	8	0.002	331366	265281
chr01	24250000	26000000	1750000	4070_SRR6123032_uniparental	0.003421309872922776	2046	1707	0.002	331366	265281
chr01	43000000	43750000	750000	4070_SRR6123032_uniparental	0.0	169	135	0.002	331366	265281
chr01	52750000	53500000	750000	4070_SRR6123032_uniparental	0.0	21	21	0.002	331366	265281
chr01	54000000	56000000	2000000	4070_SRR6123032_uniparental	0.0	15	11	0.002	331366	265281
chr01	67000000	68250000	1250000	4070_SRR6123032_uniparental	0.0106951871657754	187	155	0.002	331366	265281
chr04	13000000	14000000	1000000	4070_SRR6123032_uniparental	0.0	796	624	0.002	331366	265281
chr08	49000000	49750000	750000	4070_SRR6123032_uniparental	0.0	425	357	0.002	331366	265281
chr09	32750000	33500000	750000	4070_SRR6123032_uniparental	0.0	5	5	0.002	331366	265281
chr09	40000000	41000000	1000000	4070_SRR6123032_uniparental	0.0	8	5	0.002	331366	265281
chr09	40250000	41000000	750000	4070_SRR6123032_uniparental	NA	0	0	0.002	331366	265281
chr01	1000000	5750000	4750000	4071_SRR6123032_uniparental	0.0016556291390728477	2416	1948	0.002	331975	265671
chr01	6000000	9250000	3250000	4071_SRR6123032_uniparental	0.001762114537444934	2270	1840	0.002	331975	265671
chr01	20250000	21000000	750000	4071_SRR6123032_uniparental	0.0	50	42	0.002	331975	265671
chr01	23250000	24250000	1000000	4071_SRR6123032_uniparental	0.0	17	14	0.002	331975	265671
chr01	24250000	26000000	1750000	4071_SRR6123032_uniparental	0.0014800197335964479	2027	1668	0.002	331975	265671
chr01	43000000	43750000	750000	4071_SRR6123032_uniparental	0.0	174	142	0.002	331975	265671
chr01	52750000	53500000	750000	4071_SRR6123032_uniparental	0.0	23	17	0.002	331975	265671
chr01	54000000	56000000	2000000	4071_SRR6123032_uniparental	0.0	21	15	0.002	331975	265671
chr01	67000000	68250000	1250000	4071_SRR6123032_uniparental	0.0	200	157	0.002	331975	265671
chr04	13000000	14000000	1000000	4071_SRR6123032_uniparental	0.0011792452830188679	848	678	0.002	331975	265671
chr08	49000000	49750000	750000	4071_SRR6123032_uniparental	0.002570694087403599	389	299	0.002	331975	265671
chr09	32750000	33500000	750000	4071_SRR6123032_uniparental	0.0	5	5	0.002	331975	265671
chr09	40000000	41000000	1000000	4071_SRR6123032_uniparental	0.0	6	5	0.002	331975	265671
chr09	40250000	41000000	750000	4071_SRR6123032_uniparental	NA	0	0	0.002	331975	265671
chr01	1000000	5750000	4750000	4072_SRR6123032_uniparental	0.0025466893039049238	2356	1867	0.002	330090	264346
chr01	6000000	9250000	3250000	4072_SRR6123032_uniparental	0.002640845070422535	2272	1836	0.002	330090	264346
chr01	20250000	21000000	750000	4072_SRR6123032_uniparental	0.018867924528301886	53	45	0.002	330090	264346
chr01	23250000	24250000	1000000	4072_SRR6123032_uniparental	0.0	14	13	0.002	330090	264346
chr01	24250000	26000000	1750000	4072_SRR6123032_uniparental	0.006238003838771593	2084	1693	0.002	330090	264346
chr01	43000000	43750000	750000	4072_SRR6123032_uniparental	0.0	203	154	0.002	330090	264346
chr01	52750000	53500000	750000	4072_SRR6123032_uniparental	0.0	21	17	0.002	330090	264346
chr01	54000000	56000000	2000000	4072_SRR6123032_uniparental	0.05	20	18	0.002	330090	264346
chr01	67000000	68250000	1250000	4072_SRR6123032_uniparental	0.010050251256281407	199	155	0.002	330090	264346
chr04	13000000	14000000	1000000	4072_SRR6123032_uniparental	0.0011723329425556857	853	688	0.002	330090	264346
chr08	49000000	49750000	750000	4072_SRR6123032_uniparental	0.0	408	327	0.002	330090	264346
chr09	32750000	33500000	750000	4072_SRR6123032_uniparental	0.0	3	3	0.002	330090	264346
chr09	40000000	41000000	1000000	4072_SRR6123032_uniparental	0.0	5	5	0.002	330090	264346
chr09	40250000	41000000	750000	4072_SRR6123032_uniparental	NA	0	0	0.002	330090	264346
chr01	1000000	5750000	4750000	4073_SRR6123032_uniparental	0.0008896797153024911	2248	1829	0.002	331756	265011
chr01	6000000	9250000	3250000	4073_SRR6123032_uniparental	0.0030408340573414424	2302	1830	0.002	331756	265011
chr01	20250000	21000000	750000	4073_SRR6123032_uniparental	0.016666666666666666	60	46	0.002	331756	265011
chr01	23250000	24250000	1000000	4073_SRR6123032_uniparental	0.0	15	13	0.002	331756	265011
chr01	24250000	26000000	1750000	4073_SRR6123032_uniparental	0.0030257186081694403	1983	1663	0.002	331756	265011
chr01	43000000	43750000	750000	4073_SRR6123032_uniparental	0.0	163	132	0.002	331756	265011
chr01	52750000	53500000	750000	4073_SRR6123032_uniparental	0.0	34	28	0.002	331756	265011
chr01	54000000	56000000	2000000	4073_SRR6123032_uniparental	0.0	21	13	0.002	331756	265011
chr01	67000000	68250000	1250000	4073_SRR6123032_uniparental	0.0	177	146	0.002	331756	265011
chr04	13000000	14000000	1000000	4073_SRR6123032_uniparental	0.0012594458438287153	794	636	0.002	331756	265011
chr08	49000000	49750000	750000	4073_SRR6123032_uniparental	0.0	408	332	0.002	331756	265011
chr09	32750000	33500000	750000	4073_SRR6123032_uniparental	0.0	8	4	0.002	331756	265011
chr09	40000000	41000000	1000000	4073_SRR6123032_uniparental	0.0	4	4	0.002	331756	265011
chr09	40250000	41000000	750000	4073_SRR6123032_uniparental	NA	0	0	0.002	331756	265011
chr01	1000000	5750000	4750000	4074_SRR6123032_uniparental	0.0008837825894829872	2263	1839	0.002	331939	265222
chr01	6000000	9250000	3250000	4074_SRR6123032_uniparental	0.0007883326763894363	2537	1973	0.002	331939	265222
chr01	20250000	21000000	750000	4074_SRR6123032_uniparental	0.02127659574468085	47	40	0.002	331939	265222
chr01	23250000	24250000	1000000	4074_SRR6123032_uniparental	0.0	9	8	0.002	331939	265222
chr01	24250000	26000000	1750000	4074_SRR6123032_uniparental	0.004859086491739553	2058	1698	0.002	331939	265222
chr01	43000000	43750000	750000	4074_SRR6123032_uniparental	0.0	158	132	0.002	331939	265222
chr01	52750000	53500000	750000	4074_SRR6123032_uniparental	0.0	18	16	0.002	331939	265222
chr01	54000000	56000000	2000000	4074_SRR6123032_uniparental	0.0	18	16	0.002	331939	265222
chr01	67000000	68250000	1250000	4074_SRR6123032_uniparental	0.0051813471502590676	193	157	0.002	331939	265222
chr04	13000000	14000000	1000000	4074_SRR6123032_uniparental	0.0012048192771084338	830	655	0.002	331939	265222
chr08	49000000	49750000	750000	4074_SRR6123032_uniparental	0.0025	400	313	0.002	331939	265222
chr09	32750000	33500000	750000	4074_SRR6123032_uniparental	0.0	3	3	0.002	331939	265222
chr09	40000000	41000000	1000000	4074_SRR6123032_uniparental	0.0	1	1	0.002	331939	265222
chr09	40250000	41000000	750000	4074_SRR6123032_uniparental	NA	0	0	0.002	331939	265222
chr01	1000000	5750000	4750000	4075_SRR6123032_uniparental	0.0021358393848782574	2341	1885	0.002	331058	265261
chr01	6000000	9250000	3250000	4075_SRR6123032_uniparental	0.002544529262086514	2358	1847	0.002	331058	265261
chr01	20250000	21000000	750000	4075_SRR6123032_uniparental	0.0	44	40	0.002	331058	265261
chr01	23250000	24250000	1000000	4075_SRR6123032_uniparental	0.0	16	13	0.002	331058	265261
chr01	24250000	26000000	1750000	4075_SRR6123032_uniparental	0.0034567901234567903	2025	1664	0.002	331058	265261
chr01	43000000	43750000	750000	4075_SRR6123032_uniparental	0.0	159	127	0.002	331058	265261
chr01	52750000	53500000	750000	4075_SRR6123032_uniparental	0.0	35	29	0.002	331058	265261
chr01	54000000	56000000	2000000	4075_SRR6123032_uniparental	0.0	30	25	0.002	331058	265261
chr01	67000000	68250000	1250000	4075_SRR6123032_uniparental	0.009852216748768473	203	170	0.002	331058	265261
chr04	13000000	14000000	1000000	4075_SRR6123032_uniparental	0.0	820	645	0.002	331058	265261
chr08	49000000	49750000	750000	4075_SRR6123032_uniparental	0.0	406	322	0.002	331058	265261
chr09	32750000	33500000	750000	4075_SRR6123032_uniparental	0.0	3	3	0.002	331058	265261
chr09	40000000	41000000	1000000	4075_SRR6123032_uniparental	0.0	3	3	0.002	331058	265261
chr09	40250000	41000000	750000	4075_SRR6123032_uniparental	NA	0	0	0.002	331058	265261
chr01	1000000	5750000	4750000	4076_SRR6123032_uniparental	0.0008729812309035355	2291	1855	0.002	331799	265429
chr01	6000000	9250000	3250000	4076_SRR6123032_uniparental	0.0033333333333333335	2400	1929	0.002	331799	265429
chr01	20250000	21000000	750000	4076_SRR6123032_uniparental	0.012658227848101266	79	63	0.002	331799	265429
chr01	23250000	24250000	1000000	4076_SRR6123032_uniparental	0.0	12	12	0.002	331799	265429
chr01	24250000	26000000	1750000	4076_SRR6123032_uniparental	0.002446183953033268	2044	1701	0.002	331799	265429
chr01	43000000	43750000	750000	4076_SRR6123032_uniparental	0.0	150	117	0.002	331799	265429
chr01	52750000	53500000	750000	4076_SRR6123032_uniparental	0.0	36	26	0.002	331799	265429
chr01	54000000	56000000	2000000	4076_SRR6123032_uniparental	0.0	16	14	0.002	331799	265429
chr01	67000000	68250000	1250000	4076_SRR6123032_uniparental	0.008968609865470852	223	163	0.002	331799	265429
chr04	13000000	14000000	1000000	4076_SRR6123032_uniparental	0.002333722287047841	857	686	0.002	331799	265429
chr08	49000000	49750000	750000	4076_SRR6123032_uniparental	0.0	363	310	0.002	331799	265429
chr09	32750000	33500000	750000	4076_SRR6123032_uniparental	0.0	3	3	0.002	331799	265429
chr09	40000000	41000000	1000000	4076_SRR6123032_uniparental	0.0	5	3	0.002	331799	265429
chr09	40250000	41000000	750000	4076_SRR6123032_uniparental	NA	0	0	0.002	331799	265429
chr01	1000000	5750000	4750000	4077_SRR6123032_uniparental	0.003587443946188341	2230	1825	0.002	330765	265337
chr01	6000000	9250000	3250000	4077_SRR6123032_uniparental	0.0036824877250409165	2444	1876	0.002	330765	265337
chr01	20250000	21000000	750000	4077_SRR6123032_uniparental	0.0	44	36	0.002	330765	265337
chr01	23250000	24250000	1000000	4077_SRR6123032_uniparental	0.0	14	11	0.002	330765	265337
chr01	24250000	26000000	1750000	4077_SRR6123032_uniparental	0.004413928396272682	2039	1697	0.002	330765	265337
chr01	43000000	43750000	750000	4077_SRR6123032_uniparental	0.0	156	131	0.002	330765	265337
chr01	52750000	53500000	750000	4077_SRR6123032_uniparental	0.0	23	20	0.002	330765	265337
chr01	54000000	56000000	2000000	4077_SRR6123032_uniparental	0.0	23	22	0.002	330765	265337
chr01	67000000	68250000	1250000	4077_SRR6123032_uniparental	0.0	188	151	0.002	330765	265337
chr04	13000000	14000000	1000000	4077_SRR6123032_uniparental	0.00245398773006135	815	654	0.002	330765	265337
chr08	49000000	49750000	750000	4077_SRR6123032_uniparental	0.0	430	352	0.002	330765	265337
chr09	32750000	33500000	750000	4077_SRR6123032_uniparental	0.0	4	3	0.002	330765	265337
chr09	40000000	41000000	1000000	4077_SRR6123032_uniparental	0.0	3	3	0.002	330765	265337
chr09	40250000	41000000	750000	4077_SRR6123032_uniparental	NA	0	0	0.002	330765	265337
chr01	1000000	5750000	4750000	4078_SRR6123032_uniparental	0.0014312977099236641	2096	1730	0.002	330484	264520
chr01	6000000	9250000	3250000	4078_SRR6123032_uniparental	0.00467687074829932	2352	1898	0.002	330484	264520
chr01	20250000	21000000	750000	4078_SRR6123032_uniparental	0.0	46	36	0.002	330484	264520
chr01	23250000	24250000	1000000	4078_SRR6123032_uniparental	0.0	17	16	0.002	330484	264520
chr01	24250000	26000000	1750000	4078_SRR6123032_uniparental	0.003770028275212064	2122	1783	0.002	330484	264520
chr01	43000000	43750000	750000	4078_SRR6123032_uniparental	0.0	166	130	0.002	330484	264520
chr01	52750000	53500000	750000	4078_SRR6123032_uniparental	0.0	27	21	0.002	330484	264520
chr01	54000000	56000000	2000000	4078_SRR6123032_uniparental	0.0	20	18	0.002	330484	264520
chr01	67000000	68250000	1250000	4078_SRR6123032_uniparental	0.01507537688442211	199	164	0.002	330484	264520
chr04	13000000	14000000	1000000	4078_SRR6123032_uniparental	0.00267379679144385	748	602	0.002	330484	264520
chr08	49000000	49750000	750000	4078_SRR6123032_uniparental	0.0	378	316	0.002	330484	264520
chr09	32750000	33500000	750000	4078_SRR6123032_uniparental	0.0	4	3	0.002	330484	264520
chr09	40000000	41000000	1000000	4078_SRR6123032_uniparental	0.0	4	3	0.002	330484	264520
chr09	40250000	41000000	750000	4078_SRR6123032_uniparental	NA	0	0	0.002	330484	264520
chr01	1000000	5750000	4750000	4079_SRR6123032_uniparental	0.0029723991507431	2355	1865	0.002	330997	265044
chr01	6000000	9250000	3250000	4079_SRR6123032_uniparental	0.002131287297527707	2346	1898	0.002	330997	265044
chr01	20250000	21000000	750000	4079_SRR6123032_uniparental	0.0	54	49	0.002	330997	265044
chr01	23250000	24250000	1000000	4079_SRR6123032_uniparental	0.0	21	18	0.002	330997	265044
chr01	24250000	26000000	1750000	4079_SRR6123032_uniparental	0.003925417075564278	2038	1705	0.002	330997	265044
chr01	43000000	43750000	750000	4079_SRR6123032_uniparental	0.006622516556291391	151	119	0.002	330997	265044
chr01	52750000	53500000	750000	4079_SRR6123032_uniparental	0.0	21	17	0.002	330997	265044
chr01	54000000	56000000	2000000	4079_SRR6123032_uniparental	0.0	18	14	0.002	330997	265044
chr01	67000000	68250000	1250000	4079_SRR6123032_uniparental	0.0	199	169	0.002	330997	265044
chr04	13000000	14000000	1000000	4079_SRR6123032_uniparental	0.00258732212160414	773	619	0.002	330997	265044
chr08	49000000	49750000	750000	4079_SRR6123032_uniparental	0.0	416	325	0.002	330997	265044
chr09	32750000	33500000	750000	4079_SRR6123032_uniparental	0.0	6	5	0.002	330997	265044
chr09	40000000	41000000	1000000	4079_SRR6123032_uniparental	0.0	2	2	0.002	330997	265044
chr09	40250000	41000000	750000	4079_SRR6123032_uniparental	NA	0	0	0.002	330997	265044
chr01	1000000	5750000	4750000	4080_SRR6123032_uniparental	0.0043782837127845885	2284	1859	0.002	330461	264613
chr01	6000000	9250000	3250000	4080_SRR6123032_uniparental	0.0011857707509881424	2530	1962	0.002	330461	264613
chr01	20250000	21000000	750000	4080_SRR6123032_uniparental	0.018518518518518517	54	42	0.002	330461	264613
chr01	23250000	24250000	1000000	4080_SRR6123032_uniparental	0.0	9	6	0.002	330461	264613
chr01	24250000	26000000	1750000	4080_SRR6123032_uniparental	0.005258126195028681	2092	1701	0.002	330461	264613
chr01	43000000	43750000	750000	4080_SRR6123032_uniparental	0.010869565217391304	184	156	0.002	330461	264613
chr01	52750000	53500000	750000	4080_SRR6123032_uniparental	0.0	19	18	0.002	330461	264613
chr01	54000000	56000000	2000000	4080_SRR6123032_uniparental	0.0	24	17	0.002	330461	264613
chr01	67000000	68250000	1250000	4080_SRR6123032_uniparental	0.008733624454148471	229	181	0.002	330461	264613
chr04	13000000	14000000	1000000	4080_SRR6123032_uniparental	0.0024906600249066002	803	628	0.002	330461	264613
chr08	49000000	49750000	750000	4080_SRR6123032_uniparental	0.0	378	310	0.002	330461	264613
chr09	32750000	33500000	750000	4080_SRR6123032_uniparental	0.0	5	2	0.002	330461	264613
chr09	40000000	41000000	1000000	4080_SRR6123032_uniparental	0.0	1	1	0.002	330461	264613
chr09	40250000	41000000	750000	4080_SRR6123032_uniparental	NA	0	0	0.002	330461	264613
chr01	1000000	5750000	4750000	4081_SRR6123032_uniparental	0.0013163668275559457	2279	1831	0.002	331327	265411
chr01	6000000	9250000	3250000	4081_SRR6123032_uniparental	0.002061855670103093	2425	1878	0.002	331327	265411
chr01	20250000	21000000	750000	4081_SRR6123032_uniparental	0.056338028169014086	71	59	0.002	331327	265411
chr01	23250000	24250000	1000000	4081_SRR6123032_uniparental	0.0	19	15	0.002	331327	265411
chr01	24250000	26000000	1750000	4081_SRR6123032_uniparental	0.003309692671394799	2115	1733	0.002	331327	265411
chr01	43000000	43750000	750000	4081_SRR6123032_uniparental	0.007692307692307693	130	109	0.002	331327	265411
chr01	52750000	53500000	750000	4081_SRR6123032_uniparental	0.0	30	21	0.002	331327	265411
chr01	54000000	56000000	2000000	4081_SRR6123032_uniparental	0.0	30	23	0.002	331327	265411
chr01	67000000	68250000	1250000	4081_SRR6123032_uniparental	0.0	196	151	0.002	331327	265411
chr04	13000000	14000000	1000000	4081_SRR6123032_uniparental	0.0	866	713	0.002	331327	265411
chr08	49000000	49750000	750000	4081_SRR6123032_uniparental	0.0024937655860349127	401	325	0.002	331327	265411
chr09	32750000	33500000	750000	4081_SRR6123032_uniparental	NA	0	0	0.002	331327	265411
chr09	40000000	41000000	1000000	4081_SRR6123032_uniparental	0.0	3	2	0.002	331327	265411
chr09	40250000	41000000	750000	4081_SRR6123032_uniparental	NA	0	0	0.002	331327	265411
chr01	1000000	5750000	4750000	4082_SRR6123032_uniparental	0.0017346053772766695	2306	1839	0.002	331610	265309
chr01	6000000	9250000	3250000	4082_SRR6123032_uniparental	0.005548442168160478	2343	1885	0.002	331610	265309
chr01	20250000	21000000	750000	4082_SRR6123032_uniparental	0.0	60	46	0.002	331610	265309
chr01	23250000	24250000	1000000	4082_SRR6123032_uniparental	0.0	14	13	0.002	331610	265309
chr01	24250000	26000000	1750000	4082_SRR6123032_uniparental	0.005314009661835749	2070	1706	0.002	331610	265309
chr01	43000000	43750000	750000	4082_SRR6123032_uniparental	0.0	178	145	0.002	331610	265309
chr01	52750000	53500000	750000	4082_SRR6123032_uniparental	0.0	59	34	0.002	331610	265309
chr01	54000000	56000000	2000000	4082_SRR6123032_uniparental	0.0	24	17	0.002	331610	265309
chr01	67000000	68250000	1250000	4082_SRR6123032_uniparental	0.0	201	160	0.002	331610	265309
chr04	13000000	14000000	1000000	4082_SRR6123032_uniparental	0.001326259946949602	754	640	0.002	331610	265309
chr08	49000000	49750000	750000	4082_SRR6123032_uniparental	0.0	376	297	0.002	331610	265309
chr09	32750000	33500000	750000	4082_SRR6123032_uniparental	0.0	4	4	0.002	331610	265309
chr09	40000000	41000000	1000000	4082_SRR6123032_uniparental	0.0	5	3	0.002	331610	265309
chr09	40250000	41000000	750000	4082_SRR6123032_uniparental	NA	0	0	0.002	331610	265309
chr01	1000000	5750000	4750000	4083_SRR6123032_uniparental	0.001776988005330964	2251	1810	0.002	330433	264541
chr01	6000000	9250000	3250000	4083_SRR6123032_uniparental	0.0008543357539513029	2341	1872	0.002	330433	264541
chr01	20250000	21000000	750000	4083_SRR6123032_uniparental	0.0	44	34	0.002	330433	264541
chr01	23250000	24250000	1000000	4083_SRR6123032_uniparental	0.0	11	11	0.002	330433	264541
chr01	24250000	26000000	1750000	4083_SRR6123032_uniparental	0.0009407337723424271	2126	1765	0.002	330433	264541
chr01	43000000	43750000	750000	4083_SRR6123032_uniparental	0.0	173	133	0.002	330433	264541
chr01	52750000	53500000	750000	4083_SRR6123032_uniparental	0.0	23	18	0.002	330433	264541
chr01	54000000	56000000	2000000	4083_SRR6123032_uniparental	0.0	20	17	0.002	330433	264541
chr01	67000000	68250000	1250000	4083_SRR6123032_uniparental	0.008968609865470852	223	166	0.002	330433	264541
chr04	13000000	14000000	1000000	4083_SRR6123032_uniparental	0.0012804097311139564	781	630	0.002	330433	264541
chr08	49000000	49750000	750000	4083_SRR6123032_uniparental	0.0	372	317	0.002	330433	264541
chr09	32750000	33500000	750000	4083_SRR6123032_uniparental	0.0	4	4	0.002	330433	264541
chr09	40000000	41000000	1000000	4083_SRR6123032_uniparental	0.0	7	4	0.002	330433	264541
chr09	40250000	41000000	750000	4083_SRR6123032_uniparental	NA	0	0	0.002	330433	264541
chr01	1000000	5750000	4750000	4084_SRR6123032_uniparental	0.0034812880765883376	2298	1869	0.002	331435	265222
chr01	6000000	9250000	3250000	4084_SRR6123032_uniparental	0.0020056157240272766	2493	1992	0.002	331435	265222
chr01	20250000	21000000	750000	4084_SRR6123032_uniparental	0.046153846153846156	65	51	0.002	331435	265222
chr01	23250000	24250000	1000000	4084_SRR6123032_uniparental	0.0	17	13	0.002	331435	265222
chr01	24250000	26000000	1750000	4084_SRR6123032_uniparental	0.0009704027171276079	2061	1724	0.002	331435	265222
chr01	43000000	43750000	750000	4084_SRR6123032_uniparental	0.0	181	150	0.002	331435	265222
chr01	52750000	53500000	750000	4084_SRR6123032_uniparental	0.0	25	21	0.002	331435	265222
chr01	54000000	56000000	2000000	4084_SRR6123032_uniparental	0.0	25	20	0.002	331435	265222
chr01	67000000	68250000	1250000	4084_SRR6123032_uniparental	0.005076142131979695	197	149	0.002	331435	265222
chr04	13000000	14000000	1000000	4084_SRR6123032_uniparental	0.001321003963011889	757	599	0.002	331435	265222
chr08	49000000	49750000	750000	4084_SRR6123032_uniparental	0.0	405	327	0.002	331435	265222
chr09	32750000	33500000	750000	4084_SRR6123032_uniparental	0.0	6	5	0.002	331435	265222
chr09	40000000	41000000	1000000	4084_SRR6123032_uniparental	0.0	3	3	0.002	331435	265222
chr09	40250000	41000000	750000	4084_SRR6123032_uniparental	NA	0	0	0.002	331435	265222
chr01	1000000	5750000	4750000	4085_SRR6123032_uniparental	0.002136752136752137	2340	1870	0.002	331693	265450
chr01	6000000	9250000	3250000	4085_SRR6123032_uniparental	0.002635046113306983	2277	1831	0.002	331693	265450
